trade_id,timestamp,counterparty,instrument,amount_usd,status,settlement_days,hour_of_day
TRD102015,2026-07-08 00:36:58.343079,Russell-Mcbride,BOND,22803.47,SETTLED,0,0
TRD102688,2026-07-08 00:42:18.349879,"Mccoy, Hayes and Hernandez",BOND,177441.17,SETTLED,0,0
TRD101844,2026-07-08 01:06:52.341664,Mcintyre-Franco,BOND,37439.02,FAILED,1,1
TRD104649,2026-07-08 02:23:53.367390,West-Martin,BOND,9471.08,SETTLED,0,2
TRD100979,2026-07-08 02:48:03.333928,Young PLC,FX,28775.17,SETTLED,2,2
TRD104443,2026-07-08 02:53:43.365528,"Mccoy, Hayes and Hernandez",FX,12167.33,SETTLED,1,2
TRD100666,2026-07-08 03:36:26.329108,"Mccoy, Hayes and Hernandez",FX,6272.11,SETTLED,3,3
TRD104976,2026-07-08 03:36:29.370216,Russell-Mcbride,BOND,2785.51,FAILED,1,3
TRD101992,2026-07-08 04:51:26.342898,Lee and Sons,EQUITY,10844.99,SETTLED,0,4
TRD100308,2026-07-08 05:07:40.326302,Rodriguez PLC,BOND,9239.78,SETTLED,2,5
TRD100770,2026-07-08 05:10:27.330355,"Glenn, Thomas and Mcpherson",BOND,7839.91,SETTLED,3,5
TRD103077,2026-07-08 05:11:59.353709,"Duncan, Cox and Wilson",FX,19331.87,PENDING,2,5
TRD101366,2026-07-08 05:19:34.337797,Hernandez-Dennis,BOND,15922.0,SETTLED,1,5
TRD101780,2026-07-08 06:09:31.341159,"Lewis, Thompson and Jimenez",COMMODITY,10714.4,SETTLED,1,6
TRD102682,2026-07-08 06:49:05.349790,Lee and Sons,DERIVATIVE,6449.2,SETTLED,0,6
TRD101658,2026-07-08 07:02:54.340200,"Lutz, Garcia and White",EQUITY,7595.52,SETTLED,1,7
TRD101525,2026-07-08 07:21:09.339156,Baker-Ingram,EQUITY,1562.42,SETTLED,1,7
TRD102595,2026-07-08 07:28:49.347789,Butler-Banks,EQUITY,3780.11,SETTLED,1,7
TRD100368,2026-07-08 08:03:50.326772,Vaughan-Hall,DERIVATIVE,11017.45,CANCELLED,2,8
TRD101489,2026-07-08 08:10:33.338865,"Cummings, Wood and Savage",EQUITY,15555.59,SETTLED,2,8
TRD100069,2026-07-08 08:15:56.324396,Baker-Ingram,FX,21508.87,FAILED,0,8
TRD102176,2026-07-08 08:36:29.344347,Neal Group,BOND,6009.6,SETTLED,0,8
TRD103360,2026-07-08 08:37:34.355926,Neal Group,BOND,16025.36,SETTLED,3,8
TRD104430,2026-07-08 09:00:06.365417,Mcintyre-Franco,COMMODITY,11557.85,SETTLED,2,9
TRD101646,2026-07-08 09:25:11.340105,Brown-Morris,COMMODITY,37509.84,SETTLED,2,9
TRD101422,2026-07-08 10:20:32.338278,Neal Group,FX,10510.51,SETTLED,0,10
TRD102177,2026-07-08 10:24:03.344354,Neal Group,DERIVATIVE,13161.56,SETTLED,2,10
TRD101796,2026-07-08 11:48:48.341289,Ross and Sons,FX,128587.71,SETTLED,0,11
TRD101369,2026-07-08 13:08:18.337822,Hernandez-Dennis,COMMODITY,52312.6,SETTLED,2,13
TRD103777,2026-07-08 13:33:41.359360,"Navarro, Gibson and Hernandez",EQUITY,22612.13,SETTLED,2,13
TRD101473,2026-07-08 13:58:52.338730,"Garrison, Hernandez and Rogers",DERIVATIVE,8975.48,PENDING,0,13
TRD102583,2026-07-08 13:59:48.347692,Macias-Oliver,DERIVATIVE,4428.06,SETTLED,1,13
TRD100047,2026-07-08 15:22:55.324217,"Duncan, Cox and Wilson",COMMODITY,5061.76,SETTLED,0,15
TRD100196,2026-07-08 15:29:22.325405,"Henson, Miranda and Garcia",FX,1661.91,SETTLED,3,15
TRD103525,2026-07-08 15:49:24.357223,Vaughan-Hall,BOND,25883.3,SETTLED,2,15
TRD102318,2026-07-08 16:04:40.345469,Ross and Sons,FX,15182.03,SETTLED,0,16
TRD102770,2026-07-08 16:23:57.351026,"Garrison, Hernandez and Rogers",BOND,61514.41,SETTLED,3,16
TRD103598,2026-07-08 17:24:14.357932,Vaughan-Hall,BOND,13907.54,SETTLED,1,17
TRD102032,2026-07-08 19:40:04.343215,"Pittman, Perez and Smith",DERIVATIVE,2465.04,SETTLED,1,19
TRD103213,2026-07-08 19:45:35.354771,"Garrison, Hernandez and Rogers",DERIVATIVE,3049.47,SETTLED,3,19
TRD100516,2026-07-08 20:01:37.327934,Young PLC,EQUITY,13082.98,SETTLED,2,20
TRD101622,2026-07-08 20:33:39.339917,Castillo LLC,EQUITY,6585.58,SETTLED,2,20
TRD104912,2026-07-08 20:55:49.369659,Brown-Morris,COMMODITY,6559.3,SETTLED,0,20
TRD101298,2026-07-08 20:56:54.337212,"Brown, Chen and Crawford",FX,3912.61,SETTLED,2,20
TRD101649,2026-07-08 21:01:20.340130,Miller Ltd,EQUITY,2030.38,SETTLED,3,21
TRD100246,2026-07-08 21:03:57.325796,"Smith, Levy and Brown",COMMODITY,8891.42,SETTLED,1,21
TRD103276,2026-07-08 21:17:07.355271,Vaughan-Hall,BOND,13054.35,SETTLED,1,21
TRD103880,2026-07-08 22:26:03.360166,"Mccoy, Hayes and Hernandez",BOND,39225.09,SETTLED,2,22
TRD102725,2026-07-08 22:47:37.350399,Crane-Shields,EQUITY,4768.47,FAILED,2,22
TRD102359,2026-07-08 23:10:52.345794,Ramos-Schmitt,DERIVATIVE,19290.97,SETTLED,2,23
TRD104784,2026-07-09 00:00:12.368559,Humphrey-Massey,FX,107755.45,SETTLED,1,0
TRD101625,2026-07-09 00:18:20.339939,Mcintyre-Franco,BOND,16712.25,SETTLED,2,0
TRD104217,2026-07-09 00:19:48.362931,Humphrey-Massey,BOND,5734.29,SETTLED,2,0
TRD101519,2026-07-09 01:12:47.339108,"Garrison, Hernandez and Rogers",BOND,2552.23,SETTLED,1,1
TRD103210,2026-07-09 02:08:40.354743,Humphrey-Massey,BOND,2070.53,SETTLED,1,2
TRD103763,2026-07-09 02:12:40.359238,Pineda LLC,BOND,27422.65,SETTLED,1,2
TRD100702,2026-07-09 02:20:23.329390,"Garrison, Hernandez and Rogers",FX,26775.89,SETTLED,1,2
TRD100392,2026-07-09 02:35:28.326964,"Mccoy, Hayes and Hernandez",BOND,15863.06,SETTLED,3,2
TRD102368,2026-07-09 03:09:42.345865,Macias-Oliver,COMMODITY,3136.75,SETTLED,2,3
TRD101008,2026-07-09 05:04:19.334298,Miller Ltd,FX,5899.26,SETTLED,0,5
TRD101708,2026-07-09 05:22:49.340597,"Lewis, Thompson and Jimenez",DERIVATIVE,22222.96,SETTLED,2,5
TRD100285,2026-07-09 05:41:47.326104,Mccormick-Ewing,COMMODITY,8284.17,SETTLED,3,5
TRD104042,2026-07-09 05:53:37.361449,"Duncan, Cox and Wilson",COMMODITY,1407.39,SETTLED,2,5
TRD100791,2026-07-09 06:21:29.330682,Lee and Sons,DERIVATIVE,2394.7,SETTLED,2,6
TRD104400,2026-07-09 07:04:24.365163,Ross and Sons,DERIVATIVE,3043.94,SETTLED,0,7
TRD102426,2026-07-09 07:14:27.346386,Nelson Ltd,EQUITY,15324.86,SETTLED,2,7
TRD101534,2026-07-09 07:32:14.339227,Baker-Ingram,COMMODITY,10618.12,SETTLED,2,7
TRD100649,2026-07-09 07:36:13.328976,"Lutz, Garcia and White",DERIVATIVE,98080.04,PENDING,2,7
TRD104816,2026-07-09 07:49:47.368837,Walker PLC,COMMODITY,5665.88,SETTLED,1,7
TRD103329,2026-07-09 08:03:49.355684,Ross and Sons,COMMODITY,7089.84,SETTLED,2,8
TRD102590,2026-07-09 08:12:08.347749,"Scott, Johnson and Wiley",COMMODITY,10534.29,SETTLED,1,8
TRD104508,2026-07-09 08:52:55.366118,Mccormick-Ewing,DERIVATIVE,1052.84,SETTLED,1,8
TRD103772,2026-07-09 09:13:20.359320,Macias-Oliver,BOND,28848.24,SETTLED,2,9
TRD101064,2026-07-09 09:18:10.335165,Ramos-Schmitt,BOND,19119.38,SETTLED,2,9
TRD103046,2026-07-09 09:22:45.353465,Pineda LLC,FX,6665.87,FAILED,1,9
TRD100534,2026-07-09 09:26:38.328073,Santiago PLC,DERIVATIVE,4622.81,SETTLED,2,9
TRD104306,2026-07-09 10:50:39.363855,Rodriguez PLC,DERIVATIVE,10535.04,SETTLED,1,10
TRD102387,2026-07-09 11:14:42.346017,Vaughan-Hall,COMMODITY,500.51,SETTLED,2,11
TRD104032,2026-07-09 11:18:16.361372,Vaughan-Hall,COMMODITY,2813.77,SETTLED,2,11
TRD101225,2026-07-09 11:59:18.336568,Pineda LLC,FX,2698.82,PENDING,1,11
TRD104149,2026-07-09 12:52:17.362293,Walker PLC,COMMODITY,6472.56,SETTLED,3,12
TRD103761,2026-07-09 13:26:24.359222,Baker-Ingram,COMMODITY,10014.42,SETTLED,2,13
TRD104458,2026-07-09 13:34:52.365657,Ross and Sons,DERIVATIVE,67209.88,SETTLED,1,13
TRD100580,2026-07-09 13:38:51.328432,Pineda LLC,DERIVATIVE,403.72,SETTLED,4,13
TRD101262,2026-07-09 14:00:52.336904,Russell-Mcbride,DERIVATIVE,375709.33,SETTLED,2,14
TRD104754,2026-07-09 14:04:04.368303,"Smith, Levy and Brown",FX,4991.82,SETTLED,2,14
TRD103812,2026-07-09 15:49:10.359630,Mcintyre-Franco,EQUITY,212414.45,SETTLED,2,15
TRD104536,2026-07-09 15:50:51.366414,West-Martin,BOND,1191.37,SETTLED,3,15
TRD101136,2026-07-09 18:02:51.335797,Neal Group,BOND,3601.66,CANCELLED,2,18
TRD101427,2026-07-09 18:18:59.338321,"Lewis, Thompson and Jimenez",EQUITY,34945.71,PENDING,1,18
TRD103105,2026-07-09 18:48:36.353924,"Scott, Johnson and Wiley",FX,26386.9,SETTLED,2,18
TRD101111,2026-07-09 19:01:39.335575,Crane-Shields,COMMODITY,19791.95,PENDING,1,19
TRD102091,2026-07-09 19:22:45.343677,Russell-Mcbride,EQUITY,2934.72,SETTLED,1,19
TRD103014,2026-07-09 19:29:29.353217,Baker-Ingram,FX,766.12,SETTLED,1,19
TRD100379,2026-07-09 19:54:52.326857,Ramos-Schmitt,COMMODITY,2892.77,SETTLED,2,19
TRD104950,2026-07-09 20:29:18.369986,"Scott, Johnson and Wiley",DERIVATIVE,24874.18,SETTLED,2,20
TRD103305,2026-07-09 20:53:13.355496,"Garrison, Hernandez and Rogers",FX,18362.98,SETTLED,2,20
TRD104483,2026-07-09 21:34:07.365869,"Scott, Johnson and Wiley",BOND,5239.73,PENDING,2,21
TRD101935,2026-07-09 21:45:49.342381,Mcintyre-Franco,FX,1528.03,SETTLED,2,21
TRD103749,2026-07-09 21:49:20.359129,Nelson Ltd,EQUITY,290.45,SETTLED,1,21
TRD100490,2026-07-09 22:51:20.327731,"Pittman, Perez and Smith",EQUITY,20805.24,SETTLED,2,22
TRD103415,2026-07-09 22:55:40.356361,Young PLC,COMMODITY,13777.34,SETTLED,1,22
TRD103593,2026-07-09 23:06:10.357891,Santiago PLC,COMMODITY,679.69,SETTLED,4,23
TRD100271,2026-07-09 23:45:42.325992,"Mccoy, Hayes and Hernandez",EQUITY,15302.4,SETTLED,3,23
TRD100357,2026-07-10 00:10:05.326684,Butler-Banks,DERIVATIVE,7745.28,SETTLED,3,0
TRD104187,2026-07-10 00:21:04.362595,"Smith, Levy and Brown",BOND,6495.42,SETTLED,1,0
TRD101332,2026-07-10 00:32:51.337507,Ross and Sons,COMMODITY,14127.06,SETTLED,0,0
TRD104899,2026-07-10 00:48:00.369549,Santiago PLC,BOND,7056.99,SETTLED,0,0
TRD102654,2026-07-10 00:48:50.349366,Ross and Sons,EQUITY,3259.19,SETTLED,1,0
TRD101694,2026-07-10 01:04:32.340490,"Scott, Johnson and Wiley",COMMODITY,22787.41,SETTLED,2,1
TRD100763,2026-07-10 01:12:06.330249,Miller Ltd,FX,77769.42,SETTLED,3,1
TRD101934,2026-07-10 01:20:36.342374,"Smith, Levy and Brown",EQUITY,9584.14,SETTLED,2,1
TRD101036,2026-07-10 02:10:29.334808,"Brown, Chen and Crawford",COMMODITY,9012.69,SETTLED,2,2
TRD101614,2026-07-10 03:12:55.339856,Humphrey-Massey,BOND,20644.8,SETTLED,1,3
TRD100570,2026-07-10 04:41:37.328353,"Lutz, Garcia and White",FX,5669.88,SETTLED,3,4
TRD100474,2026-07-10 05:14:13.327606,"Henson, Miranda and Garcia",DERIVATIVE,7671.73,SETTLED,2,5
TRD103965,2026-07-10 06:06:34.360837,"Scott, Johnson and Wiley",COMMODITY,16813.22,SETTLED,3,6
TRD101266,2026-07-10 06:27:22.336937,"Smith, Levy and Brown",EQUITY,15781.84,SETTLED,1,6
TRD103894,2026-07-10 07:22:53.360276,Hernandez-Dennis,EQUITY,7559.77,SETTLED,3,7
TRD103390,2026-07-10 07:35:15.356166,Pineda LLC,BOND,34280.02,SETTLED,2,7
TRD100341,2026-07-10 07:50:40.326556,Neal Group,FX,4318.12,SETTLED,2,7
TRD101938,2026-07-10 08:05:04.342405,"Navarro, Gibson and Hernandez",DERIVATIVE,25336.95,SETTLED,2,8
TRD100744,2026-07-10 08:09:31.329960,Russell-Mcbride,COMMODITY,25855.64,SETTLED,3,8
TRD103005,2026-07-10 08:29:04.353148,Butler-Banks,FX,7551.76,FAILED,2,8
TRD101823,2026-07-10 08:49:13.341500,Pineda LLC,DERIVATIVE,11052.29,SETTLED,2,8
TRD100820,2026-07-10 09:43:46.331111,"Navarro, Gibson and Hernandez",DERIVATIVE,107943.04,SETTLED,3,9
TRD100200,2026-07-10 09:50:45.325435,"Salazar, Jones and Miller",COMMODITY,1195.94,PENDING,1,9
TRD102555,2026-07-10 09:54:12.347465,"Mccoy, Hayes and Hernandez",EQUITY,4551.55,SETTLED,4,9
TRD102703,2026-07-10 10:55:02.350102,"Scott, Johnson and Wiley",BOND,1289.69,SETTLED,3,10
TRD100958,2026-07-10 11:19:23.333717,Young PLC,DERIVATIVE,3148.43,SETTLED,1,11
TRD102347,2026-07-10 11:31:29.345701,"Duncan, Cox and Wilson",EQUITY,6444.31,SETTLED,1,11
TRD102510,2026-07-10 11:49:24.347101,Baker-Ingram,DERIVATIVE,7559.12,SETTLED,1,11
TRD102452,2026-07-10 13:43:13.346592,Brown-Ramos,FX,17560.76,SETTLED,2,13
TRD103929,2026-07-10 13:47:46.360552,"Smith, Levy and Brown",BOND,265.06,SETTLED,2,13
TRD102141,2026-07-10 14:00:28.344067,"Glenn, Thomas and Mcpherson",COMMODITY,32573.59,SETTLED,2,14
TRD102322,2026-07-10 14:16:44.345503,"Glenn, Thomas and Mcpherson",FX,17409.82,FAILED,3,14
TRD100317,2026-07-10 14:58:40.326372,"Smith, Levy and Brown",COMMODITY,2405.41,SETTLED,0,14
TRD100782,2026-07-10 15:12:56.330534,Santiago PLC,EQUITY,19618.19,SETTLED,1,15
TRD100610,2026-07-10 15:26:57.328666,"Lutz, Garcia and White",FX,1948.63,SETTLED,2,15
TRD100962,2026-07-10 15:50:53.333760,"Glenn, Thomas and Mcpherson",BOND,97626.01,SETTLED,1,15
TRD101576,2026-07-10 16:14:40.339558,"Glenn, Thomas and Mcpherson",COMMODITY,247.55,SETTLED,1,16
TRD104156,2026-07-10 16:25:22.362346,Neal Group,BOND,10834.44,SETTLED,1,16
TRD102321,2026-07-10 16:43:42.345492,Drake-Leon,DERIVATIVE,6180.86,CANCELLED,3,16
TRD102625,2026-07-10 17:24:04.348942,Brown-Morris,EQUITY,2542.9,SETTLED,1,17
TRD104749,2026-07-10 17:29:32.368259,Lee and Sons,FX,8769.81,SETTLED,3,17
TRD100955,2026-07-10 18:08:47.333680,Brown-Morris,EQUITY,64797.22,SETTLED,4,18
TRD103422,2026-07-10 18:38:23.356414,"Lewis, Thompson and Jimenez",FX,151670.56,SETTLED,2,18
TRD104630,2026-07-10 20:36:22.367224,Brown-Morris,DERIVATIVE,803.77,SETTLED,3,20
TRD100398,2026-07-10 21:13:46.327010,Brown-Ramos,EQUITY,7727.45,PENDING,2,21
TRD101841,2026-07-10 21:36:39.341638,"Cummings, Wood and Savage",COMMODITY,10041.02,SETTLED,3,21
TRD104847,2026-07-10 22:41:35.369103,Nelson Ltd,FX,6142.93,SETTLED,1,22
TRD104980,2026-07-10 23:00:00.370251,Brown-Ramos,COMMODITY,2242.17,SETTLED,1,23
TRD104041,2026-07-10 23:38:39.361441,"Lutz, Garcia and White",BOND,4295.4,PENDING,2,23
TRD103484,2026-07-10 23:46:15.356904,Mccormick-Ewing,BOND,7554.39,SETTLED,2,23
TRD102722,2026-07-10 23:46:51.350358,"Lutz, Garcia and White",FX,20066.34,SETTLED,1,23
TRD103889,2026-07-11 00:09:44.360235,"Glenn, Thomas and Mcpherson",DERIVATIVE,6165.19,SETTLED,1,0
TRD103021,2026-07-11 00:41:28.353272,Hernandez-Dennis,EQUITY,113824.91,SETTLED,1,0
TRD100435,2026-07-11 00:53:31.327299,"Scott, Johnson and Wiley",BOND,6552.9,SETTLED,1,0
TRD103165,2026-07-11 01:04:05.354390,Brown-Morris,COMMODITY,39412.43,SETTLED,0,1
TRD104125,2026-07-11 01:04:18.362107,"Cummings, Wood and Savage",DERIVATIVE,4958.17,SETTLED,0,1
TRD102378,2026-07-11 01:08:36.345944,Neal Group,DERIVATIVE,1343.85,PENDING,3,1
TRD100617,2026-07-11 01:41:16.328720,Neal Group,BOND,3088.96,SETTLED,3,1
TRD104339,2026-07-11 01:54:00.364511,Nelson Ltd,DERIVATIVE,13469.85,PENDING,0,1
TRD103754,2026-07-11 03:00:55.359168,"Salazar, Jones and Miller",DERIVATIVE,3101.36,SETTLED,1,3
TRD104054,2026-07-11 03:13:29.361545,"Lutz, Garcia and White",DERIVATIVE,30580.85,SETTLED,2,3
TRD100940,2026-07-11 04:07:24.333486,Walker PLC,BOND,25792.06,SETTLED,3,4
TRD104131,2026-07-11 04:12:06.362153,"Duncan, Cox and Wilson",EQUITY,6457.33,CANCELLED,1,4
TRD104934,2026-07-11 04:40:05.369847,Young PLC,FX,12780.04,SETTLED,1,4
TRD103562,2026-07-11 04:41:56.357510,Humphrey-Massey,DERIVATIVE,40563.18,SETTLED,0,4
TRD104115,2026-07-11 04:45:18.362027,Pineda LLC,BOND,8165.37,SETTLED,0,4
TRD100685,2026-07-11 05:51:28.329258,"Duncan, Cox and Wilson",EQUITY,6584.44,SETTLED,3,5
TRD101749,2026-07-11 06:36:40.340918,Mccormick-Ewing,EQUITY,6504.3,FAILED,1,6
TRD100073,2026-07-11 06:37:18.324427,Ross and Sons,COMMODITY,1836.58,SETTLED,0,6
TRD103318,2026-07-11 06:45:43.355598,Miller Ltd,COMMODITY,12822.03,SETTLED,0,6
TRD103311,2026-07-11 07:36:57.355544,Baker-Ingram,DERIVATIVE,12562.52,SETTLED,1,7
TRD104960,2026-07-11 07:42:01.370077,Crane-Shields,DERIVATIVE,2355.4,SETTLED,2,7
TRD101752,2026-07-11 08:14:37.340941,"Duncan, Cox and Wilson",FX,4437.56,PENDING,0,8
TRD100374,2026-07-11 09:16:41.326818,"Pittman, Perez and Smith",DERIVATIVE,3890.06,CANCELLED,0,9
TRD103137,2026-07-11 09:39:53.354169,"Duncan, Cox and Wilson",EQUITY,42603.46,PENDING,2,9
TRD103975,2026-07-11 10:33:58.360916,Rodriguez PLC,EQUITY,1482.33,SETTLED,2,10
TRD103456,2026-07-11 10:35:17.356686,Santiago PLC,FX,3555.15,SETTLED,3,10
TRD104629,2026-07-11 10:47:31.367216,"Scott, Johnson and Wiley",COMMODITY,224593.71,SETTLED,1,10
TRD104312,2026-07-11 11:04:34.363936,Vaughan-Hall,BOND,27621.65,SETTLED,2,11
TRD101774,2026-07-11 11:33:04.341112,Ross and Sons,BOND,2134.75,SETTLED,1,11
TRD103619,2026-07-11 11:34:44.358102,"Duncan, Cox and Wilson",EQUITY,2644.59,SETTLED,1,11
TRD102489,2026-07-11 11:50:52.346930,"Glenn, Thomas and Mcpherson",COMMODITY,12932.84,SETTLED,0,11
TRD100731,2026-07-11 12:10:56.329757,Vaughan-Hall,DERIVATIVE,6305.47,SETTLED,1,12
TRD101663,2026-07-11 12:51:30.340241,Miller Ltd,FX,8079.74,SETTLED,1,12
TRD101798,2026-07-11 12:58:41.341304,Lee and Sons,DERIVATIVE,2519.83,SETTLED,3,12
TRD104438,2026-07-11 14:44:58.365486,Rodriguez PLC,EQUITY,5819.24,SETTLED,0,14
TRD102068,2026-07-11 16:08:46.343499,Rodriguez PLC,EQUITY,7577.17,SETTLED,2,16
TRD104171,2026-07-11 16:32:13.362463,Santiago PLC,DERIVATIVE,179923.74,CANCELLED,0,16
TRD102402,2026-07-11 16:54:10.346155,"Smith, Levy and Brown",FX,5911.79,SETTLED,0,16
TRD101666,2026-07-11 17:02:43.340271,Butler-Banks,DERIVATIVE,54600.96,SETTLED,2,17
TRD101163,2026-07-11 17:03:43.336031,"Mccoy, Hayes and Hernandez",EQUITY,2186.28,SETTLED,1,17
TRD101667,2026-07-11 17:16:01.340279,"Mccoy, Hayes and Hernandez",BOND,43456.41,FAILED,0,17
TRD100259,2026-07-11 18:14:12.325896,"Lewis, Thompson and Jimenez",DERIVATIVE,9128.88,SETTLED,2,18
TRD102940,2026-07-11 18:34:07.352598,Ramos-Schmitt,FX,452.87,PENDING,3,18
TRD104577,2026-07-11 18:38:40.366767,Mccormick-Ewing,COMMODITY,5686.97,PENDING,1,18
TRD104244,2026-07-11 19:08:23.363157,Crane-Shields,DERIVATIVE,16080.61,SETTLED,1,19
TRD102658,2026-07-11 20:44:29.349423,"Lutz, Garcia and White",FX,1323.39,SETTLED,1,20
TRD103324,2026-07-11 20:45:06.355644,"Lewis, Thompson and Jimenez",FX,30560.94,SETTLED,2,20
TRD102557,2026-07-11 21:37:30.347481,Walker PLC,BOND,6897.98,SETTLED,2,21
TRD103370,2026-07-11 21:43:16.356010,Russell-Mcbride,COMMODITY,1040.31,PENDING,1,21
TRD104502,2026-07-11 21:48:35.366041,Miller Ltd,EQUITY,6724.37,SETTLED,0,21
TRD103836,2026-07-11 21:50:16.359820,Ross and Sons,EQUITY,12102.8,SETTLED,1,21
TRD100067,2026-07-11 22:00:56.324378,Miller Ltd,BOND,2688.37,SETTLED,3,22
TRD103472,2026-07-11 22:13:21.356810,Humphrey-Massey,EQUITY,941.03,SETTLED,3,22
TRD104858,2026-07-11 23:30:54.369197,Ramos-Schmitt,DERIVATIVE,11055.3,SETTLED,0,23
TRD104809,2026-07-11 23:48:41.368778,"Mccoy, Hayes and Hernandez",FX,27791.14,SETTLED,1,23
TRD104078,2026-07-12 00:04:32.361737,"Henson, Miranda and Garcia",DERIVATIVE,10082.11,SETTLED,0,0
TRD101236,2026-07-12 01:39:29.336660,Nelson Ltd,COMMODITY,3155.23,SETTLED,0,1
TRD100466,2026-07-12 01:47:33.327544,Neal Group,DERIVATIVE,1425.65,SETTLED,0,1
TRD103376,2026-07-12 02:12:39.356057,"Henson, Miranda and Garcia",BOND,5899.04,SETTLED,2,2
TRD102073,2026-07-12 02:22:55.343537,Miller Ltd,FX,12913.79,FAILED,1,2
TRD100775,2026-07-12 04:12:58.330432,Castillo LLC,BOND,7185.46,SETTLED,1,4
TRD102843,2026-07-12 04:34:22.351825,"Lewis, Thompson and Jimenez",DERIVATIVE,36540.44,SETTLED,1,4
TRD101577,2026-07-12 04:54:38.339566,Baker-Ingram,BOND,2330.29,SETTLED,0,4
TRD101435,2026-07-12 04:56:42.338388,Vaughan-Hall,DERIVATIVE,3771.51,FAILED,2,4
TRD104073,2026-07-12 05:36:10.361695,"Smith, Levy and Brown",BOND,17209.49,SETTLED,3,5
TRD104260,2026-07-12 06:07:59.363306,Lee and Sons,COMMODITY,6122.17,CANCELLED,2,6
TRD102753,2026-07-12 06:31:52.350795,"Scott, Johnson and Wiley",DERIVATIVE,2295.11,SETTLED,0,6
TRD100926,2026-07-12 07:58:22.333170,"Scott, Johnson and Wiley",BOND,1934.56,SETTLED,2,7
TRD102293,2026-07-12 08:14:03.345275,"Brown, Chen and Crawford",EQUITY,27606.83,SETTLED,2,8
TRD103865,2026-07-12 08:23:12.360050,Drake-Leon,BOND,51600.35,SETTLED,2,8
TRD104297,2026-07-12 08:30:34.363742,Nelson Ltd,BOND,7221.36,SETTLED,1,8
TRD101692,2026-07-12 08:35:42.340473,Santiago PLC,BOND,30548.79,SETTLED,1,8
TRD101676,2026-07-12 08:47:43.340350,Drake-Leon,COMMODITY,13547.81,SETTLED,2,8
TRD101804,2026-07-12 10:04:01.341350,Mcintyre-Franco,DERIVATIVE,1604.41,SETTLED,1,10
TRD104105,2026-07-12 10:24:22.361949,"Henson, Miranda and Garcia",FX,17111.96,SETTLED,2,10
TRD102061,2026-07-12 10:35:00.343446,"Henson, Miranda and Garcia",EQUITY,25574.47,SETTLED,2,10
TRD102280,2026-07-12 11:26:51.345173,Nelson Ltd,EQUITY,2243.45,SETTLED,3,11
TRD100663,2026-07-12 11:40:57.329085,Lee and Sons,COMMODITY,2624.9,SETTLED,1,11
TRD104788,2026-07-12 12:28:53.368598,Brown-Ramos,FX,1173.43,SETTLED,2,12
TRD101325,2026-07-12 13:44:22.337448,Macias-Oliver,DERIVATIVE,2726.28,SETTLED,3,13
TRD101526,2026-07-12 13:50:38.339164,Rodriguez PLC,FX,5731.55,FAILED,1,13
TRD100991,2026-07-12 13:53:11.334040,Brown-Ramos,DERIVATIVE,3819.75,SETTLED,2,13
TRD103341,2026-07-12 14:01:14.355775,Ross and Sons,EQUITY,19114.63,SETTLED,1,14
TRD101174,2026-07-12 14:06:17.336123,Castillo LLC,DERIVATIVE,18623.41,SETTLED,1,14
TRD104000,2026-07-12 14:43:56.361112,Mccormick-Ewing,FX,7788.24,SETTLED,1,14
TRD100957,2026-07-12 14:55:25.333708,Mccormick-Ewing,COMMODITY,933.3,SETTLED,1,14
TRD100752,2026-07-12 15:04:09.330085,"Lewis, Thompson and Jimenez",FX,6606.3,SETTLED,1,15
TRD102731,2026-07-12 15:18:27.350478,"Garrison, Hernandez and Rogers",FX,29978.03,SETTLED,1,15
TRD104464,2026-07-12 15:28:06.365708,Mccormick-Ewing,DERIVATIVE,2427.93,SETTLED,2,15
TRD104191,2026-07-12 15:36:12.362626,Hernandez-Dennis,EQUITY,9055.73,SETTLED,3,15
TRD104084,2026-07-12 15:36:27.361786,Pineda LLC,FX,3281.83,SETTLED,1,15
TRD103942,2026-07-12 15:36:52.360655,Nelson Ltd,BOND,207754.74,CANCELLED,2,15
TRD104017,2026-07-12 15:44:50.361246,"Smith, Levy and Brown",EQUITY,5475.63,SETTLED,3,15
TRD103862,2026-07-12 16:02:14.360027,Nelson Ltd,EQUITY,57794.79,SETTLED,0,16
TRD103199,2026-07-12 16:36:10.354659,Drake-Leon,EQUITY,23296.98,SETTLED,0,16
TRD101373,2026-07-12 17:54:47.337855,"Henson, Miranda and Garcia",DERIVATIVE,266971.1,SETTLED,0,17
TRD103062,2026-07-12 18:49:01.353593,Pineda LLC,EQUITY,50838.11,SETTLED,1,18
TRD102259,2026-07-12 19:03:35.345009,"Garrison, Hernandez and Rogers",DERIVATIVE,12308.07,SETTLED,1,19
TRD100414,2026-07-12 19:06:49.327134,Brown-Ramos,COMMODITY,4894.05,SETTLED,1,19
TRD104426,2026-07-12 19:18:58.365384,Young PLC,EQUITY,1098.66,FAILED,0,19
TRD103734,2026-07-12 19:21:02.359012,Nelson Ltd,FX,4887.19,SETTLED,2,19
TRD103380,2026-07-12 20:48:26.356087,Hernandez-Dennis,EQUITY,21670.08,SETTLED,1,20
TRD101715,2026-07-12 20:49:30.340650,Castillo LLC,BOND,14183.78,SETTLED,3,20
TRD100784,2026-07-12 21:02:02.330563,Lee and Sons,BOND,1242.58,SETTLED,1,21
